Begin Kmeans model
cambex,1636-1,50.0,1000.0,4000.0,8.0,3.0,5.0,26.0,30.0
nas,as/8040,40.0,8000.0,16000.0,32.0,8.0,16.0,214.0,126.0
c.r.d,universe:68/137,320.0,512.0,5000.0,4.0,1.0,5.0,77.0,28.0
nas,as/6630,60.0,4000.0,16000.0,64.0,5.0,8.0,93.0,117.0
hp,3000/64,75.0,2000.0,8000.0,8.0,3.0,24.0,62.0,47.0
Begin Kmeans Test Set
c.r.d,universe:68,320.0,256.0,6000.0,0.0,1.0,6.0,33.0,28.0
ncr,v8650,38.0,4000.0,8000.0,32.0,16.0,32.0,116.0,80.0
hp,3000/48,105.0,2000.0,4000.0,8.0,3.0,19.0,32.0,33.0
basf,7/68,50.0,4000.0,16000.0,65.0,1.0,8.0,138.0,117.0
siemens,7.881-2,26.0,8000.0,32000.0,128.0,24.0,32.0,405.0,382.0
dec,decsys:20:2060,133.0,1000.0,8000.0,9.0,3.0,12.0,72.0,41.0
sperry,1100/81,50.0,2000.0,32000.0,24.0,6.0,26.0,114.0,182.0
siemens,7.541,105.0,2000.0,6000.0,16.0,6.0,16.0,33.0,41.0
dg,eclipse:mv/10000,140.0,1000.0,16000.0,16.0,1.0,3.0,138.0,72.0
burroughs,b6925,110.0,3100.0,6200.0,0.0,6.0,64.0,76.0,45.0
